n_sample,n_network,n_rdds,n_rdda_attractors,t_find_attractors_method,n_pair_attractors,t_comp_paris_method,n_attractor_fields,t_optimized_method
35,3,5,50,1.109055995941162,404,0.11559605598449707,33,0.4198729991912842
35,4,6,76,1.6539537906646729,936,0.22017121315002441,158,5.14723801612854
35,5,7,69,1.6276648044586182,570,0.14397811889648438,110,1.4186265468597412
35,6,8,67,1.7181031703948975,473,0.1337873935699463,78,5.624538898468018
35,7,9,85,2.053684949874878,700,0.19293570518493652,424,285.6282494068146
35,8,10,103,2.2920308113098145,990,0.25269007682800293,0,0.051506996154785156
36,1,3,32,0.7695069313049316,278,0.0798344612121582,8,0.06426596641540527
36,2,4,37,0.8681375980377197,326,0.0830373764038086,13,0.07180023193359375
36,3,5,51,1.240734338760376,474,0.12267732620239258,32,1.4274725914001465
36,4,6,66,1.4841969013214111,625,0.1590883731842041,94,4.455859661102295
36,5,7,67,1.5432984828948975,536,0.15898752212524414,32,6.8648529052734375
36,6,8,74,1.7669053077697754,693,0.17789435386657715,282,12.6829993724823
36,7,9,88,2.028751850128174,863,0.22966766357421875,0,0.04259896278381348
36,8,10,114,2.4960289001464844,1351,0.3611323833465576,1482,78.46564769744873
37,1,3,29,0.6533408164978027,252,0.06655573844909668,9,0.050412654876708984
37,2,4,30,0.7786340713500977,214,0.06453728675842285,6,0.04645824432373047
37,3,5,42,1.0212459564208984,317,0.08889293670654297,12,0.2886466979980469
37,4,6,59,1.3435413837432861,402,0.11905837059020996,32,1.8614299297332764
37,5,7,73,1.7186503410339355,764,0.20419573783874512,589,9.110923290252686
37,6,8,65,1.6088473796844482,452,0.12697982788085938,28,1.4996709823608398
37,7,9,82,2.035517930984497,702,0.1977086067199707,0,0.03184938430786133
37,8,10,116,2.3185458183288574,1272,0.392319917678833,0,0.06264257431030273
38,1,3,26,0.611013650894165,212,0.06039786338806152,8,0.03968024253845215
38,2,4,49,0.9481747150421143,513,0.12907123565673828,12,0.19909286499023438
38,3,5,50,1.1425096988677979,390,0.10853266716003418,44,1.1800422668457031
38,4,6,54,1.3076112270355225,409,0.13099408149719238,16,0.12287235260009766
38,5,7,79,1.715203046798706,787,0.2175748348236084,360,12.168816328048706
