n_sample,n_network,n_rdds,n_variables,n_coupling_signals,n_rdda_attractors,t_find_attractors_method,n_pair_attractors,t_comp_paris_method,n_attractor_fields,t_optimized_method
429,4,5,6,2,44,1.2596204280853271,349,0.09610652923583984,8,0.3330521583557129
429,5,5,7,2,61,1.5045709609985352,600,0.16327691078186035,44,1.0869700908660889
429,6,5,8,2,106,2.7494969367980957,1321,0.3819541931152344,648,7.735506296157837
429,7,5,9,2,131,3.1233127117156982,3033,0.8403141498565674,2341,298.32607913017273
429,8,5,10,2,55,1.8693313598632812,540,0.14042043685913086,55,0.45243048667907715
430,1,5,3,2,38,0.9945952892303467,261,0.08096694946289062,4,0.16960382461547852
430,2,5,4,2,37,1.0471136569976807,266,0.07552838325500488,15,0.13144683837890625
430,3,5,5,2,56,1.3531715869903564,490,0.1396174430847168,29,0.44384074211120605
430,4,5,6,2,79,1.8636014461517334,831,0.22734355926513672,48,0.7362022399902344
430,5,5,7,2,52,1.4842267036437988,448,0.13579988479614258,10,0.9715547561645508
430,6,5,8,2,99,2.4473376274108887,1807,0.5630099773406982,632,16.958584308624268
430,7,5,9,2,83,2.404789686203003,936,0.24232983589172363,390,16.07953405380249
430,8,5,10,2,45,1.7144718170166016,307,0.09000968933105469,25,0.0913851261138916
431,1,5,3,2,47,1.0462751388549805,418,0.10214090347290039,28,0.23106050491333008
431,2,5,4,2,49,1.1766061782836914,421,0.12136435508728027,21,0.7011814117431641
431,3,5,5,2,57,1.33782958984375,556,0.15449929237365723,13,0.2155904769897461
431,4,5,6,2,69,1.6554923057556152,954,0.23728299140930176,79,3.6017894744873047
431,5,5,7,2,51,1.4837136268615723,528,0.1437239646911621,18,1.378241777420044
431,6,5,8,2,51,1.581815242767334,458,0.12599682807922363,32,0.3133561611175537
431,7,5,9,2,57,1.6669862270355225,592,0.15689373016357422,32,0.31981635093688965
431,8,5,10,2,62,1.8866026401519775,716,0.1742720603942871,153,1.9188134670257568
432,1,5,3,2,62,1.1401336193084717,721,0.1787128448486328,81,0.8696908950805664
432,2,5,4,2,57,1.1809430122375488,478,0.13528084754943848,28,0.2585732936859131
432,3,5,5,2,46,1.280766487121582,323,0.10091853141784668,13,0.315110445022583
432,4,5,6,2,58,1.499011754989624,611,0.14817333221435547,80,4.055832862854004
432,5,5,7,2,55,1.5404562950134277,524,0.13938498497009277,33,1.1039221286773682
432,6,5,8,2,77,1.998415231704712,898,0.25583314895629883,160,2.850036382675171
432,7,5,9,2,78,2.497014045715332,1117,0.2958352565765381,196,5.4134814739227295
432,8,5,10,2,63,1.9639770984649658,666,0.23682641983032227,72,2.2813854217529297
433,1,5,3,2,38,0.9993667602539062,300,0.08093881607055664,10,0.24039769172668457
433,2,5,4,2,50,1.1502971649169922,308,0.09039783477783203,20,0.27085399627685547
433,3,5,5,2,47,1.2363369464874268,328,0.09260058403015137,10,0.14987993240356445
433,4,5,6,2,45,1.202223777770996,385,0.09854793548583984,48,0.19464969635009766
433,5,5,7,2,66,1.6596565246582031,756,0.19542503356933594,36,1.490565538406372
433,6,5,8,2,52,1.5696518421173096,474,0.13632965087890625,28,1.0908515453338623
433,7,5,9,2,67,1.6827630996704102,744,0.1891164779663086,38,3.5291993618011475
433,8,5,10,2,50,1.6264922618865967,432,0.13313579559326172,18,0.8431499004364014
434,1,5,3,2,37,1.0008366107940674,240,0.07703018188476562,6,0.15240788459777832
434,2,5,4,2,41,1.145519733428955,291,0.07961344718933105,16,0.13697028160095215
434,3,5,5,2,46,1.2103257179260254,396,0.10970282554626465,16,0.3381078243255615
434,4,5,6,2,51,1.4494915008544922,422,0.10992097854614258,26,0.5451319217681885
434,5,5,7,2,49,1.5514795780181885,427,0.12264704704284668,30,0.47388219833374023
434,6,5,8,2,49,1.5760610103607178,361,0.10126066207885742,30,0.1907954216003418
434,7,5,9,2,85,2.1866238117218018,1201,0.3175649642944336,276,22.18174433708191
434,8,5,10,2,113,3.158687114715576,1606,0.4948713779449463,448,44.055828332901
435,1,5,3,2,46,0.986213207244873,418,0.10397005081176758,62,0.7472679615020752
435,2,5,4,2,44,1.1251215934753418,334,0.09021353721618652,19,0.32551026344299316
435,3,5,5,2,64,1.5042312145233154,714,0.17400026321411133,150,1.5062623023986816
435,4,5,6,2,76,1.6773223876953125,985,0.25630760192871094,156,14.474275827407837
435,5,5,7,2,67,1.78660249710083,922,0.20699310302734375,169,4.773448705673218
435,6,5,8,2,56,1.5618131160736084,465,0.12342119216918945,20,2.0529866218566895
435,7,5,9,2,109,2.5855729579925537,1827,0.4438941478729248,554,27.41941785812378
435,8,5,10,2,122,4.394303798675537,2002,0.6795792579650879,563,18.379334211349487
436,1,5,3,2,31,0.8420391082763672,187,0.057854652404785156,4,0.08872652053833008
436,2,5,4,2,39,1.1023585796356201,265,0.07207274436950684,9,0.22082877159118652
436,3,5,5,2,45,1.2005131244659424,292,0.09081792831420898,13,0.1916205883026123
436,4,5,6,2,50,1.398564100265503,457,0.12833952903747559,27,0.5990157127380371
436,5,5,7,2,34,1.2253062725067139,209,0.06987428665161133,11,0.08912491798400879
436,6,5,8,2,75,2.008263349533081,880,0.2696082592010498,52,3.7441153526306152
436,7,5,9,2,67,1.9235174655914307,507,0.19335436820983887,16,1.200258731842041
436,8,5,10,2,73,2.182001829147339,877,0.2265622615814209,142,1.3733534812927246
437,1,5,3,2,28,0.8546137809753418,151,0.053159475326538086,3,0.027623414993286133
437,2,5,4,2,52,1.1849112510681152,419,0.11929726600646973,37,0.6821742057800293
437,3,5,5,2,53,1.260361909866333,530,0.16399121284484863,111,1.933889389038086
437,4,5,6,2,61,1.5143723487854004,593,0.16234254837036133,68,1.2168548107147217
437,5,5,7,2,61,1.6333444118499756,679,0.19201970100402832,120,1.475950002670288
437,6,5,8,2,52,1.6218187808990479,470,0.144989013671875,18,0.7040472030639648
437,7,5,9,2,72,2.087968111038208,995,0.2546415328979492,70,18.357030153274536
437,8,5,10,2,79,2.499753713607788,666,0.2317793369293213,73,2.8083386421203613
438,1,5,3,2,66,1.2127881050109863,835,0.18932366371154785,152,6.1261374950408936
438,2,5,4,2,52,1.1830663681030273,457,0.1647348403930664,16,1.51485276222229
438,3,5,5,2,93,1.9194543361663818,810,0.22524189949035645,128,1.806591510772705
438,4,5,6,2,61,1.5310451984405518,598,0.1716442108154297,46,2.6738080978393555
438,5,5,7,2,58,1.5719480514526367,584,0.16023921966552734,55,0.8721249103546143
438,6,5,8,2,64,1.9414482116699219,605,0.17863678932189941,46,0.6165430545806885
438,7,5,9,2,58,1.9913592338562012,548,0.1968996524810791,32,0.9224941730499268
438,8,5,10,2,57,2.0084328651428223,544,0.19829320907592773,48,1.6328155994415283
439,1,5,3,2,49,1.0793943405151367,405,0.10434937477111816,18,0.42342352867126465
439,2,5,4,2,35,1.0281860828399658,199,0.061035871505737305,10,0.07003998756408691
439,3,5,5,2,46,1.238996982574463,386,0.10435128211975098,12,0.2600703239440918
439,4,5,6,2,50,1.2757487297058105,340,0.10828232765197754,5,0.1277003288269043
439,5,5,7,2,68,1.8690736293792725,750,0.20522236824035645,114,3.9602465629577637
439,6,5,8,2,50,1.4704837799072266,395,0.11953473091125488,5,0.3895118236541748
439,7,5,9,2,56,1.8017187118530273,600,0.1637744903564453,30,0.3809010982513428
439,8,5,10,2,61,2.135983467102051,577,0.23052144050598145,24,1.0909876823425293
440,1,5,3,2,37,0.9230282306671143,242,0.07686543464660645,7,0.07836079597473145
440,2,5,4,2,49,1.1510331630706787,385,0.10518503189086914,6,0.3583950996398926
440,3,5,5,2,49,1.179537057876587,409,0.10484147071838379,96,1.6069254875183105
440,4,5,6,2,75,1.6862027645111084,1163,0.2585635185241699,749,15.921654224395752
440,5,5,7,2,97,2.0827958583831787,1588,0.37030792236328125,510,30.20237708091736
440,6,5,8,2,54,1.7602181434631348,497,0.1467909812927246,52,0.42083740234375
440,7,5,9,2,48,1.6675667762756348,356,0.10821986198425293,22,0.4516572952270508
440,8,5,10,2,51,1.7609302997589111,425,0.13069367408752441,16,0.3073272705078125
441,1,5,3,2,34,0.899651288986206,201,0.06209707260131836,10,0.08816790580749512
441,2,5,4,2,48,1.1130576133728027,393,0.10865283012390137,28,0.5593442916870117
441,3,5,5,2,55,1.2962799072265625,611,0.14232134819030762,80,0.7310507297515869
441,4,5,6,2,70,1.6538727283477783,1190,0.2550544738769531,100,3.3304314613342285
441,5,5,7,2,72,1.8443851470947266,1149,0.31794214248657227,170,1.4925901889801025
441,6,5,8,2,84,2.095897912979126,1581,0.35190463066101074,467,18.646458864212036
441,7,5,9,2,65,2.1016387939453125,473,0.15111064910888672,20,0.5960185527801514
441,8,5,10,2,88,2.4996635913848877,1202,0.3762400150299072,238,11.308451175689697
442,1,5,3,2,29,0.8934540748596191,143,0.05023765563964844,2,0.05067729949951172
442,2,5,4,2,47,1.0882351398468018,430,0.11226081848144531,36,0.6700866222381592
442,3,5,5,2,73,1.6465191841125488,660,0.1810312271118164,145,4.931200742721558
442,4,5,6,2,61,1.4744513034820557,635,0.1788926124572754,32,0.7216756343841553
442,5,5,7,2,49,1.367539644241333,382,0.09915971755981445,18,0.37938904762268066
442,6,5,8,2,55,1.6097362041473389,471,0.13707804679870605,16,1.1741063594818115
442,7,5,9,2,57,1.715040922164917,602,0.14794301986694336,116,1.0265147686004639
442,8,5,10,2,133,3.6767966747283936,2774,0.7471356391906738,296,51.36796832084656
443,1,5,3,2,35,0.9538726806640625,247,0.07261443138122559,6,0.10806775093078613
443,2,5,4,2,44,1.149024248123169,395,0.09861445426940918,43,0.6279318332672119
443,3,5,5,2,39,1.0053915977478027,290,0.07965993881225586,10,0.12382125854492188
443,4,5,6,2,72,1.6718180179595947,1054,0.2624180316925049,248,11.695531606674194
443,5,5,7,2,38,1.2490317821502686,277,0.08506059646606445,7,0.09555721282958984
443,6,5,8,2,56,1.6514129638671875,574,0.13877248764038086,146,1.0518076419830322
443,7,5,9,2,56,1.7163124084472656,461,0.13346624374389648,28,0.3688209056854248
443,8,5,10,2,97,2.8204922676086426,784,0.26694631576538086,69,4.363263368606567
444,1,5,3,2,49,1.0582377910614014,465,0.1104574203491211,50,1.2973589897155762
444,2,5,4,2,48,1.1209075450897217,402,0.10210251808166504,30,0.9056956768035889
444,3,5,5,2,59,1.3426995277404785,602,0.16306638717651367,76,0.8509986400604248
444,4,5,6,2,68,1.6079022884368896,756,0.22199368476867676,42,1.4523122310638428
444,5,5,7,2,39,1.209373950958252,256,0.08942556381225586,24,0.1455395221710205
444,6,5,8,2,89,2.2189581394195557,1155,0.3500349521636963,254,6.645067930221558
444,7,5,9,2,45,1.5302212238311768,385,0.10978293418884277,25,0.6010751724243164
444,8,5,10,2,99,2.7606942653656006,1450,0.36956262588500977,284,3.4167165756225586
445,1,5,3,2,40,1.0072290897369385,319,0.08354067802429199,19,0.1668388843536377
445,2,5,4,2,57,1.2915904521942139,593,0.15140652656555176,86,0.818061351776123
445,3,5,5,2,45,1.1239008903503418,303,0.08737897872924805,22,0.35201573371887207
445,4,5,6,2,53,1.3810186386108398,490,0.13527488708496094,48,0.9806733131408691
445,5,5,7,2,138,3.535935640335083,2207,0.5981614589691162,152,17.209890604019165
445,6,5,8,2,63,1.7231111526489258,683,0.18171262741088867,58,0.5306956768035889
445,7,5,9,2,59,1.7171964645385742,473,0.12784981727600098,22,0.4873213768005371
445,8,5,10,2,45,1.7146904468536377,315,0.09898257255554199,11,0.13539886474609375
446,1,5,3,2,50,1.0002052783966064,496,0.12855076789855957,18,1.4085566997528076
446,2,5,4,2,24,0.8487949371337891,110,0.042546749114990234,5,0.015949249267578125
446,3,5,5,2,40,1.161024570465088,276,0.07917118072509766,9,0.1793065071105957
446,4,5,6,2,44,1.2467472553253174,275,0.0868687629699707,8,0.22885394096374512
446,5,5,7,2,59,1.6090009212493896,609,0.17573142051696777,51,2.4325034618377686
446,6,5,8,2,56,1.8455805778503418,540,0.13605070114135742,62,0.6958792209625244
446,7,5,9,2,89,2.4853460788726807,1555,0.46432924270629883,84,1.8490560054779053
446,8,5,10,2,86,2.2561163902282715,848,0.20669174194335938,232,1.267110824584961
447,1,5,3,2,37,0.9071025848388672,249,0.06707453727722168,20,0.2990453243255615
447,2,5,4,2,48,1.2282612323760986,471,0.12159109115600586,28,0.5118768215179443
447,3,5,5,2,41,1.1534719467163086,280,0.08520722389221191,11,0.1311962604522705
447,4,5,6,2,56,1.3811137676239014,542,0.1384427547454834,27,0.41159510612487793
447,5,5,7,2,79,1.963770866394043,1076,0.2559316158294678,368,13.092569589614868
447,6,5,8,2,91,2.3543508052825928,1336,0.3647310733795166,118,2.8385753631591797
447,7,5,9,2,85,2.2724783420562744,996,0.3534700870513916,76,8.389769792556763
447,8,5,10,2,77,2.2515511512756348,1098,0.25422167778015137,721,13.386128664016724
448,1,5,3,2,29,0.9174981117248535,146,0.05553293228149414,2,0.03354382514953613
448,2,5,4,2,41,0.972905158996582,295,0.08120012283325195,15,0.17889022827148438
448,3,5,5,2,56,1.314528465270996,670,0.15708112716674805,128,0.8774876594543457
448,4,5,6,2,68,1.5714917182922363,676,0.17977070808410645,52,2.543936252593994
448,5,5,7,2,65,1.6650290489196777,675,0.20299983024597168,70,1.8526403903961182
448,6,5,8,2,50,1.6050188541412354,348,0.10062861442565918,88,0.7948849201202393
448,7,5,9,2,70,1.9129924774169922,936,0.2374119758605957,70,2.1482574939727783
448,8,5,10,2,60,1.8718924522399902,578,0.1562485694885254,48,0.4703843593597412
449,1,5,3,2,34,0.9252791404724121,241,0.06917595863342285,5,0.06404519081115723
449,2,5,4,2,45,1.064267635345459,381,0.11195015907287598,30,0.17614102363586426
449,3,5,5,2,59,1.3845055103302002,596,0.1369013786315918,46,1.0341830253601074
449,4,5,6,2,67,1.5395033359527588,816,0.1950833797454834,98,3.0717501640319824
449,5,5,7,2,58,1.542098045349121,610,0.14963960647583008,57,1.412611961364746
449,6,5,8,2,71,1.872800350189209,674,0.22038650512695312,15,0.7374393939971924
449,7,5,9,2,59,1.734602689743042,610,0.19814300537109375,56,1.0348844528198242
449,8,5,10,2,96,3.1582417488098145,2191,0.49274230003356934,921,44.289165019989014
450,1,5,3,2,40,0.885840654373169,297,0.08414602279663086,26,0.1871471405029297
450,2,5,4,2,41,1.0177619457244873,309,0.12487339973449707,6,0.04206514358520508
450,3,5,5,2,47,1.2075326442718506,352,0.10070228576660156,52,0.21125292778015137
450,4,5,6,2,56,1.443479299545288,597,0.14432597160339355,173,3.7569334506988525
450,5,5,7,2,68,1.7397408485412598,806,0.21682524681091309,164,5.099227428436279
450,6,5,8,2,47,1.507995843887329,458,0.12357378005981445,48,0.38136935234069824
450,7,5,9,2,52,1.6257007122039795,541,0.1361405849456787,33,0.5765266418457031
450,8,5,10,2,112,3.3160226345062256,1136,0.29601025581359863,372,7.4414966106414795
451,1,5,3,2,35,0.865208625793457,213,0.06334757804870605,12,0.0573124885559082
451,2,5,4,2,39,1.0911319255828857,294,0.09168839454650879,8,0.08594989776611328
451,3,5,5,2,44,1.14125657081604,398,0.10922002792358398,21,0.500281572341919
451,4,5,6,2,50,1.4303486347198486,516,0.13420891761779785,97,0.7565410137176514
451,5,5,7,2,60,1.4828410148620605,644,0.16622233390808105,41,0.6220302581787109
451,6,5,8,2,50,1.491973638534546,413,0.11770987510681152,19,0.45753908157348633
451,7,5,9,2,50,1.8065667152404785,387,0.1103358268737793,55,0.7747836112976074
451,8,5,10,2,84,2.6457371711730957,1606,0.40386509895324707,300,9.40083646774292
452,1,5,3,2,41,0.9740743637084961,295,0.08498477935791016,18,0.30479884147644043
452,2,5,4,2,26,0.8619141578674316,118,0.0462651252746582,3,0.025728464126586914
452,3,5,5,2,48,1.15006685256958,429,0.13144135475158691,39,0.5747745037078857
452,4,5,6,2,64,1.7363152503967285,701,0.17527246475219727,62,2.653494358062744
452,5,5,7,2,55,1.5265634059906006,465,0.1403484344482422,66,2.266672372817993
452,6,5,8,2,68,1.991793155670166,747,0.21619844436645508,120,2.8975343704223633
452,7,5,9,2,148,5.478065729141235,3088,0.9000310897827148,3280,413.31166648864746
452,8,5,10,2,167,9.4521324634552,2018,0.6626207828521729,420,126.76343941688538
453,1,5,3,2,35,1.0172240734100342,192,0.06947159767150879,3,0.06485939025878906
453,2,5,4,2,33,0.9823596477508545,197,0.06201982498168945,5,0.10074353218078613
453,3,5,5,2,50,1.3216195106506348,437,0.11727571487426758,15,1.087953805923462
453,4,5,6,2,53,1.3966574668884277,501,0.13901162147521973,44,0.7627620697021484
453,5,5,7,2,70,1.6325709819793701,816,0.22484683990478516,98,2.8710434436798096
453,6,5,8,2,73,1.8503081798553467,944,0.23502707481384277,200,6.478717803955078
453,7,5,9,2,94,2.3134396076202393,1605,0.40776968002319336,248,57.71810841560364
453,8,5,10,2,96,2.7092130184173584,1532,0.43407773971557617,612,25.26622724533081
454,1,5,3,2,39,1.0151028633117676,275,0.08097290992736816,5,0.24412775039672852
454,2,5,4,2,39,1.0786519050598145,273,0.08256697654724121,29,0.14715003967285156
454,3,5,5,2,51,1.198019027709961,349,0.09233808517456055,52,0.6940553188323975
454,4,5,6,2,45,1.2086174488067627,287,0.08909869194030762,21,0.22215676307678223
454,5,5,7,2,69,1.635141134262085,674,0.1801891326904297,42,0.9161829948425293
454,6,5,8,2,86,2.029567241668701,1345,0.33678746223449707,88,5.520576477050781
454,7,5,9,2,49,1.5828964710235596,406,0.11338162422180176,55,0.5178115367889404
454,8,5,10,2,76,2.2396764755249023,783,0.2099771499633789,84,2.3394198417663574
455,1,5,3,2,40,0.9917886257171631,305,0.0831148624420166,12,0.3318824768066406
455,2,5,4,2,42,1.1037578582763672,329,0.09225797653198242,12,0.13605189323425293
455,3,5,5,2,39,1.1159172058105469,254,0.07261896133422852,11,0.1409776210784912
455,4,5,6,2,59,1.4068477153778076,708,0.17419672012329102,30,0.9566636085510254
455,5,5,7,2,66,1.6440303325653076,718,0.17176437377929688,54,0.35223960876464844
455,6,5,8,2,51,1.433279037475586,419,0.12209296226501465,16,0.8831627368927002
455,7,5,9,2,87,3.0298004150390625,987,0.3424522876739502,115,2.6924216747283936
455,8,5,10,2,75,2.2864997386932373,1030,0.2678987979888916,157,7.080868721008301
456,1,5,3,2,43,0.9800117015838623,302,0.08891057968139648,12,0.1580793857574463
456,2,5,4,2,47,1.14947509765625,389,0.11415362358093262,23,0.3987421989440918
456,3,5,5,2,58,1.243945837020874,623,0.15393352508544922,32,1.0997519493103027
456,4,5,6,2,77,1.7250254154205322,1008,0.26354026794433594,161,12.661790370941162
456,5,5,7,2,89,2.160330057144165,1388,0.41118764877319336,104,24.262447595596313
456,6,5,8,2,74,1.9106557369232178,826,0.21340298652648926,190,15.146972894668579
456,7,5,9,2,89,2.2015810012817383,1696,0.3974428176879883,176,22.049091577529907
456,8,5,10,2,79,2.498549699783325,985,0.3159196376800537,62,1.48012113571167
457,1,5,3,2,39,1.0166547298431396,284,0.07892346382141113,9,0.22234106063842773
457,2,5,4,2,47,1.1285595893859863,467,0.1479170322418213,27,0.25221848487854004
457,3,5,5,2,37,1.1559371948242188,218,0.07458758354187012,2,0.12115621566772461
457,4,5,6,2,44,1.3038153648376465,330,0.09138941764831543,17,0.23315763473510742
457,5,5,7,2,77,1.8168301582336426,881,0.24655699729919434,86,2.8166754245758057
457,6,5,8,2,76,1.759223222732544,960,0.2376711368560791,272,3.2897391319274902
457,7,5,9,2,61,1.7610585689544678,657,0.1828610897064209,102,3.715862989425659
457,8,5,10,2,85,2.547518253326416,1247,0.34487390518188477,331,26.379638195037842
458,1,5,3,2,34,0.9179015159606934,217,0.07597684860229492,13,0.0901784896850586
458,2,5,4,2,51,1.202134370803833,474,0.12795019149780273,26,0.6784505844116211
458,3,5,5,2,45,1.2679295539855957,425,0.11086654663085938,19,0.1610884666442871
458,4,5,6,2,62,1.6236493587493896,633,0.17107677459716797,79,1.646080493927002
458,5,5,7,2,75,1.807713270187378,843,0.22217965126037598,158,10.488083839416504
458,6,5,8,2,53,1.6156344413757324,403,0.12398052215576172,26,0.481442928314209
458,7,5,9,2,53,1.6843914985656738,431,0.11428260803222656,13,0.5724918842315674
458,8,5,10,2,65,2.094299077987671,675,0.22864270210266113,268,3.9765279293060303
459,1,5,3,2,35,0.8717527389526367,241,0.06845307350158691,13,0.24364233016967773
459,2,5,4,2,39,1.0906322002410889,249,0.07748579978942871,4,0.17665767669677734
459,3,5,5,2,59,1.433974266052246,598,0.16696810722351074,16,1.593503475189209
459,4,5,6,2,60,1.535820484161377,582,0.15848994255065918,42,1.183769702911377
459,5,5,7,2,60,1.6385645866394043,691,0.18150806427001953,116,1.5011963844299316
459,6,5,8,2,80,2.047891616821289,480,0.15172481536865234,30,1.6422655582427979
459,7,5,9,2,59,1.7597081661224365,680,0.22750616073608398,7,2.2889251708984375
459,8,5,10,2,52,1.956028938293457,550,0.16356468200683594,54,0.9634456634521484
460,1,5,3,2,36,0.8798460960388184,211,0.0687875747680664,3,0.10100340843200684
460,2,5,4,2,32,0.9716649055480957,180,0.05998873710632324,12,0.09113955497741699
460,3,5,5,2,51,1.2689502239227295,441,0.11792516708374023,33,0.53267502784729
460,4,5,6,2,74,1.6753358840942383,941,0.22730779647827148,112,1.6077845096588135
460,5,5,7,2,86,1.8694148063659668,1040,0.27419567108154297,88,7.443559408187866
460,6,5,8,2,70,1.961857795715332,944,0.2980964183807373,163,5.46438193321228
460,7,5,9,2,130,3.3316140174865723,2084,0.536696195602417,804,10.821078777313232
460,8,5,10,2,53,1.8663830757141113,534,0.14544343948364258,46,1.285588264465332
461,1,5,3,2,45,0.9338538646697998,354,0.09326553344726562,18,0.1701655387878418
461,2,5,4,2,35,1.0516111850738525,203,0.06429123878479004,8,0.04194521903991699
461,3,5,5,2,55,1.327826976776123,471,0.1362299919128418,14,0.8035237789154053
461,4,5,6,2,33,1.1958818435668945,170,0.05691123008728027,8,0.07755923271179199
461,5,5,7,2,49,1.3364005088806152,474,0.11728620529174805,54,0.6511998176574707
461,6,5,8,2,61,1.559988021850586,585,0.14893770217895508,12,0.5209610462188721
461,7,5,9,2,48,1.696814775466919,418,0.11156558990478516,44,0.6149134635925293
461,8,5,10,2,94,2.974917411804199,1498,0.4631175994873047,88,15.289533138275146
462,1,5,3,2,38,0.9574146270751953,279,0.11867284774780273,6,0.1696012020111084
462,2,5,4,2,42,1.2370827198028564,376,0.09732723236083984,36,0.7234547138214111
462,3,5,5,2,65,1.5024163722991943,694,0.2043759822845459,106,3.281001329421997
462,4,5,6,2,65,1.6223459243774414,708,0.19353413581848145,116,0.5817997455596924
462,5,5,7,2,67,1.7205398082733154,791,0.1927165985107422,216,0.90279221534729
462,6,5,8,2,50,1.6395559310913086,503,0.16073012351989746,25,1.2213680744171143
462,7,5,9,2,116,3.873594284057617,2086,0.5877041816711426,438,12.168243885040283
462,8,5,10,2,95,2.434756278991699,1650,0.4035656452178955,680,5.068228483200073
463,1,5,3,2,43,0.9744195938110352,382,0.10171723365783691,38,0.29387426376342773
463,2,5,4,2,59,1.1733427047729492,397,0.11137509346008301,42,0.20845913887023926
463,3,5,5,2,38,1.0616214275360107,270,0.08238840103149414,5,0.12462759017944336
463,4,5,6,2,52,1.376488447189331,530,0.13201642036437988,78,2.1783275604248047
463,5,5,7,2,52,1.4015953540802002,425,0.11532211303710938,20,0.6934826374053955
463,6,5,8,2,56,1.6408355236053467,623,0.16216254234313965,70,0.6501705646514893
463,7,5,9,2,72,2.059800624847412,884,0.2577543258666992,60,1.8351962566375732
463,8,5,10,2,56,1.9258582592010498,546,0.15370535850524902,56,1.2477593421936035
464,1,5,3,2,40,0.941089391708374,266,0.08256173133850098,6,0.2606348991394043
464,2,5,4,2,50,1.1996569633483887,489,0.12003803253173828,40,0.37319517135620117
464,3,5,5,2,50,1.269817590713501,400,0.1070394515991211,43,0.5356931686401367
464,4,5,6,2,57,1.3700451850891113,400,0.1247551441192627,52,0.2931199073791504
464,5,5,7,2,73,1.7387645244598389,951,0.2693965435028076,117,6.0205512046813965
464,6,5,8,2,66,2.007431983947754,868,0.2055196762084961,404,7.591261148452759
464,7,5,9,2,63,1.9762918949127197,717,0.19561553001403809,118,5.079010248184204
464,8,5,10,2,47,1.668916940689087,402,0.10654973983764648,17,0.35559773445129395
465,1,5,3,2,30,0.8093905448913574,159,0.05384659767150879,3,0.0416872501373291
465,2,5,4,2,40,0.9833188056945801,270,0.09111499786376953,8,0.32735586166381836
465,3,5,5,2,50,1.268512487411499,432,0.10638117790222168,27,0.9222021102905273
465,4,5,6,2,60,1.5047791004180908,730,0.1771540641784668,140,4.330397367477417
465,5,5,7,2,74,1.7819774150848389,873,0.22023892402648926,184,9.716993808746338
465,6,5,8,2,32,1.2575688362121582,193,0.06720113754272461,4,0.06661701202392578
465,7,5,9,2,66,1.7744953632354736,680,0.20110440254211426,168,3.3136119842529297
465,8,5,10,2,74,2.3129701614379883,893,0.22330880165100098,82,7.007961750030518
466,1,5,3,2,39,0.8875188827514648,272,0.07768821716308594,10,0.1692032814025879
466,2,5,4,2,81,1.526735544204712,976,0.2626612186431885,328,7.5813000202178955
466,3,5,5,2,71,1.6146881580352783,1005,0.2383720874786377,168,9.686382293701172
466,4,5,6,2,36,1.19712495803833,214,0.07049393653869629,6,0.10076665878295898
466,5,5,7,2,69,1.771111249923706,773,0.22972869873046875,48,4.589121103286743
466,6,5,8,2,86,2.1402549743652344,856,0.21989679336547852,310,4.996406316757202
466,7,5,9,2,48,1.523162841796875,370,0.10628390312194824,36,0.6095232963562012
466,8,5,10,2,53,1.8492307662963867,436,0.1368863582611084,22,1.2091257572174072
467,1,5,3,2,37,0.9071722030639648,304,0.07897567749023438,12,0.10613894462585449
467,2,5,4,2,39,1.050849437713623,249,0.07368803024291992,9,0.133469820022583
467,3,5,5,2,55,1.3454921245574951,574,0.1462559700012207,46,1.4049303531646729
467,4,5,6,2,54,1.4046437740325928,491,0.13415932655334473,30,0.43358540534973145
467,5,5,7,2,66,1.787865161895752,458,0.12518072128295898,156,1.5654661655426025
467,6,5,8,2,72,1.9456162452697754,986,0.24870753288269043,280,15.673198699951172
467,7,5,9,2,118,3.384880304336548,1672,0.586573600769043,200,3.755882978439331
467,8,5,10,2,73,2.2804317474365234,813,0.2182765007019043,60,6.425843954086304
468,1,5,3,2,34,0.9148199558258057,224,0.06712889671325684,12,0.11704778671264648
468,2,5,4,2,53,1.1937828063964844,412,0.11484408378601074,12,0.3521409034729004
468,3,5,5,2,49,1.2588350772857666,407,0.10659050941467285,20,1.1766924858093262
468,4,5,6,2,58,1.4374055862426758,700,0.15993738174438477,160,1.4886415004730225
468,5,5,7,2,45,1.386880874633789,389,0.10349822044372559,16,0.16937947273254395
468,6,5,8,2,51,1.5366935729980469,324,0.11635994911193848,23,0.08562994003295898
468,7,5,9,2,57,1.838479995727539,553,0.1456284523010254,72,0.5703973770141602
468,8,5,10,2,80,2.5206918716430664,932,0.26047563552856445,208,2.080106019973755
469,1,5,3,2,31,0.7981646060943604,179,0.05881619453430176,6,0.07580184936523438
469,2,5,4,2,52,1.230865716934204,528,0.13247156143188477,44,0.5791704654693604
469,3,5,5,2,57,1.4519374370574951,518,0.15580034255981445,26,0.21314668655395508
469,4,5,6,2,73,1.8694236278533936,909,0.23965239524841309,120,1.3702294826507568
469,5,5,7,2,70,1.8579216003417969,882,0.23370361328125,65,3.8756322860717773
469,6,5,8,2,82,1.9821054935455322,1273,0.3075978755950928,556,28.626922130584717
469,7,5,9,2,95,2.754859447479248,1465,0.4347994327545166,233,36.24637746810913
469,8,5,10,2,81,2.668680191040039,896,0.25220394134521484,24,0.854229211807251
470,1,5,3,2,34,0.9202656745910645,233,0.06642913818359375,5,0.16380095481872559
